tweets,label
sai cedo da parada só pra chegar em casa logo e ver um filmezinho e o popcorn time não carrega essa buceta :(,0
Mi alma ingenua pensó que era real :( https://t.co/uIXrEWQ4Yx,0
caralho essa terceira foto aí foi foda :( https://t.co/mlBq0wkhJk,0
"e não sou só eu que estou acordada, a nenê do apto de cima tá chorando um chorinho enjoado, tadinha :(",0
Queria dormir mas a Cidade Alta tá em guerra. :(,0
@luakayla_ Bem vinda ao Rio :(,0
@nofunyixing saudades de ti também :( desculpa estar sumido,0
Minha mãe tá querendo do me barrar :(,0
triste mesmo é levar soco nas bolas :(,0
"Alguém que me salve, saio as 18h :(",0
"aquele momento q vc ta com vontade de cinzar uns maluco, mas lembra q mamãe n deixa madrugar na semana :( 

@pimpimentalol",0
@radiotalentfm vou é parar se não a talent vai ficar chateada cmg :( ai se isso acontecer vou ficar na depressão,0
muito sono mas to com medo :(,0
Deficit de atenção e ansiedade deviam ter botão de liga/desliga :(,0
só queria um cafuné agora até eu dormir :(,0
N consigo dormir. :(,0
O jornal era sobre preconceito e a gente fez um puta texto/entrevista com uma drag-espírita-cabeleireiro e ai enfim :(,0
nao quero levantar :(,0
@thesweetzombie_ Queria começar por got mas n tem na netflix :(,0
Tenho que acordar 6 hrs e ainda to aqui :(,0
fiz a pior bosta da minha vida :(,0
tão linda :( https://t.co/1oWOWsdleS,0
eu não tenho :( https://t.co/AKEFNM7vN8,0
"Olhem sónpara este casal maravilhoso, e olhem só como o Abel agarra a Selena :( https://t.co/eEoKrcU60E",0
não consigo dormir :(,0
"@alwaysolarantes Rsrsrs gosto do meu user.. tenho ele a quase 10 anos :( já nem sigo muita gente mais, o jeito será deixar de usar mesmo",0
@sonseungvwn tá bom :(,0
"@csrMx @adann77 Pura promesa contigo, Cesar :(",0
"@raphaelcorazza @thalones sou bronce imunda :( IOWDSKLCX 
affffff 
eu fiz a md10 antes de resetar e já n pegava bor… https://t.co/WLErVSWAuY",0
@Globero77 @FuckinHostile89 Hostias :( de momento somos 23. Tes marxe,0
@95GYYN Droga. :(,0
KKKKKKKKKK sorry se eu sou atrapalhado :( https://t.co/Sps06YzvJh,0
toda vez q toca head over heels eu lembro da Arianne :(,0
Queria a minha caminha :(,0
@idcaboutUhoe com amigos assim preciso de inimigos para quê :(,0
@megazordan eu uso hotmail :( será que tem também?,0
"Vocês não tão bem a ver, acordei bue tarde, e tive de me despachar mt rápido e a minha cara tá uma lastima :(",0
Ai eu vou morrer... nao quero ir pro hospital :(,0
eu te amo tanto :( https://t.co/q21WJ4ItQQ,0
cheguei em casa e não recomendo :(,0
@lucielirode_ Amém nada :( não gostei huahuau,0
@whostbk não quero aquilo na minha tl. É a 9393394 vez :(,0
@geijonautas Geijo :(,0
@lieannganda16_ Opo e :(,0
agora eu nem sei quando eu vou voltar :(,0
"MEU DEUS PQ VOCÊS FAZEM ISSO COMIGO, meu bolinho Jeff tão precioso :( https://t.co/YhxQnDlUmL",0
@satinchix Na hora que ela apareceu quase gritei gente ela tava maravilhosa nesse filme só não gostei como a breathless terminou :(,0
"to sentindo muita dor, vou morrer!!!! :(",0
"@EyeOfTheGames Bebê só queria que tu fala alguma coisa pra mim, iria me deixa feliz.. to muito na merda :( Só tu me alegra",0
Não quero o dia todo de aulas :(,0
Menos Carol bem menos :(,0
A amizade do Clay com Jeff era tão linda :(,0
pq eu sabia pq queria era passar todos os dias da minha vida na companhia de quem sabia todos os planos q eu tinhaaaa :(,0
Senpai notice me :(,0
Eiaa qr uma lap :(,0
A nay nos prometeu  iria te mostrar a homenagem e ainda ia fazer um vídeo seu assistindo :( @amorimvivian_ https://t.co/jKASDosVX5,0
eu amo muito bap :(,0
"@yascaralho Quebra não bb, custou 5 reais porra :(",0
@revelovers coitado :(,0
vai p jogo qurta ? — não :( https://t.co/AYtbaiw7WJ,0
@jkkkkklia obrigada :(,0
Ter dores para q ???? :(,0
@danielrtbatista a vida é um lixo mesmo :(,0
@birdmad ta boooom &gt;:(,0
Minha Garganta está doendo mt Jesus até pra engolir a saliva tá doendo demais :(,0
Tô com muita sede mas to morrendo de preguiça de levantar :(,0
@vemdi4 Ja desconfiava :(,0
meu https://t.co/eXTkitDBj3 não ta gravando as partidas :(,0
@danielrtbatista entao pra que a gente vive? :(,0
Alguem me faz dormir pfv :(,0
"@kaiquesamuel_ Oloco hein kkkkkkk :( 
Pode chamar de grido igual a Tata chama hsjshs",0
Mas essa n tô conseguindo achar :(,0
Tipo assim: Márcio está namorando!!! WTF??? Morrendo :(,0
bar :-( : 32a81d5c-10e4-4c0e-bf2a-e5f8583a23e4,0
@AmandaCruuz__ Antigo canal né :( foi excluído aquele,0
eu te amo tanto :( #HappySungjaeDay https://t.co/FQAz7j1fz3,0
"E o Ph infelizmente se foi... Era um menino tão maneiro, gente boa, mas escolheu a vida errada :(",0
"Hm, dred?? Pronto mais uma alentajana que apanha ventos vindos da margem sul e fica mitra :( https://t.co/Fn4b5yxpDD",0
eu tive pesadelo denovo e é mt frustante n ter como te abraçar :(,0
a month ago :( @sebtsb,0
"Quando falo que tenho insônia, eu não tô brincando :( https://t.co/lBN6BlP2bE",0
@Greneey @TogetherStudio_ @digitec_de Aber cha kei 4k :-(,0
@dokfps @rikfps Tô bad :(,0
@myboyfri3ndjb @biebermaniasbra Sua DM tá fechada bb :(,0
tô com fome :(,0
O Márcio só me atura :(,0
Meu sonho de princesa ter várias horas de sono :(,0
"só de pensar q eu n dormi e to ferrada pq vou morrer de sono durante o dia, me da uma vontade de faltar aula :(",0
Queria aquele último pedaço de pizza que deixei na pizzaria e fui pro rolê :( kkkll,0
Nossa :(,0
"Pérola, minha filha quero dormiiiiiiiiiii :(",0
"@amorimvivian_ Ô meu Deus, vem cá. Não chora. :(",0
@rita_milua amor :(,0
@DanieelCwb Aqui tbm :(,0
meu bichinho ta resfriado de novo :(,0
"Cette aprem, hopito :(",0
@REVIVALWHO Eu n tenho mais video eu acho :(,0
@hndsmslf Mas eu respondi :(,0
"Dedo coça para entrar no @ClashofClans , mas daí você lembra que construtores vão ser liberados daqui a dois dias :( #CV8",0
@letzeppelins Tô com sdds também :( Uma semana sem se te ver é demais!,0
Acordei agr e n consigo mais dormir :(,0
Que vontade q eu to de ir pra prudente :(,0
@gagareasons ah q pwna :( eu so tenho qd alguma coisa vai acontecer mas pode ser qlqr coisinha q eu passo mal,0
Quero abraçar a Fer :(,0
"@_jpega_ @xheyitsnesx so me identifico com pink floyd, a pasta de memes e a parte de perceber de futebol :(
qnd dis… https://t.co/evNn2YAJFf",0
Desvelado :(,0
"É legal sim quando vc fica lembrando de momentos bons, mas bate muita saudade :(",0
Sdds sono :(,0
Odeio ir embora da casa do Victor kkk :(,0
"Socorro eu tava , meu Deus que saudade pqp :( https://t.co/dxFAWBEdf9",0
"@LucasRanngel ajuda a gente a votar no Justin pro #BBMAs? POR FAVORRR!
Dê RT ou tweet, não custa nada :(

#JustinBBMAs",0
me olhei no espelho e comecei a chorar :(,0
@wulfeeder nunca :(,0
Quero que os meus anons falem comigo de novo :(,0
@lunacunhaa @Joana_gap eu e que chamo lulu a lulu :(,0
"@lsoneshawn eh msm :( as musicas sao td cortadas, uó",0
Todo mundo aqui em casa dormiu eu to sozinha acordada aaaa não :(,0
"@251KJM Ela merece todo amor do mundo, né?? :( Todas as minhas meninas, na verdade",0
"@gagareasons pior coisa :( eu sei qual eh a sensacao e o pior eh q vc tenta se acalmar mas n da, odeio isso",0
n gosto qnd a @ se põe p baixo eu fico triste :(,0
bar :( : 49da3d8a-be24-4e97-8fe3-582d5966211e,0
"O foda de eu acorda essas hora só pra toma remédio, eu perco o sono :(",0
Alias Guardiões é um filme ótimo!  Queria muito ter feito review dele :(,0
"@americamgods nem me fala :( queria que tivesse mais reconhecimento, é quase impossivel achar alguem que conheça¿",0
Eu nao acredito que meu peixinho faleceu :(,0
eu sonhei q estava a fazer queques e que os meus amigos mos tinham comido todos :(,0
"@cecconmariana Bom dia, sério que não tem feriado essa semana ? :( mas vamos lá encarar mais uma semana de trabalho… https://t.co/A01DLUquRz",0
O crush negou a pizza da sextinha  :( kkkkk,0
@Saira_Fernandes aaaa você vai faltar? :(,0
@VikyOficial também estou da mesma forma.. as vezes cansa :( acho que alguem precisa conversar tbm com a Emilly. näo adianta só convence-lo,0
"gente, eu só quero namorar essa pessoa eu tô apaixonado nas fotos :(",0
"Aquele aperto no coração quando o amor da sua vida, vai embora da sua casa :(",0
GANDAAA :( https://t.co/Xre80Kikvv,0
Quero de volta :( https://t.co/xglp8znjFZ,0
historia da minha vida amorosa :( https://t.co/0PeRF0EcgI,0
"@nanaaes13 Seeeei, eu to indo embora :(",0
bar :( : 16ca3952-e3bf-4696-a9ac-17280097535b,0
que dor :(,0
Como é ruim ter pesadelos a noite toda :(,0
"eu ate queria falar com ele, mas to com medo de acordar ele kk :(",0
"meu ouvido dói :( 

I voted @BTS_twt for the #BTSBBMAs Top Social Artist Award",0
"@JKRiordan13 e a minha yoyo também :(
MARVEL FREE OS AGENTE TUDO 2K17",0
@DAYZ88010 n posso :( v ter teste,0
Eu nem sou nd fútil mas tou bue triste pq eram os meus brincos preferidos :(,0
tô com sono :(,0
@taeminhoca É verdade :( Infelizmente eles são últimos pra fazer alguém se sentir um lixinho,0
Agora vou ter que voltar pra Angra fim de semana que vem só pra buscar :(,0
"#confissõesdamadrugada confesso q eu quero dar na cara das ""amigas"" q dá em cima do crush &gt;:(",0
"O golo foi bom, mas fodeu-me a bet :( https://t.co/a4BWbePnnd",0
Queria ser notada :(  @ChristianLN0821,0
"Perdi a md5, vou até assistir anime agora :(",0
bicho eu realmente não queria ir hoje :( #BTSBBMAs,0
Tô achando que eu perdi o Buso :(,0
tampo me :(,0
aviso sobre o youtube :(: https://t.co/Yy48NcGKWl via @YouTube,0
@TaylorSwiftHits Ohhh♡taylor te amoooo♡:(,0
@fedexya moltíssim :(,0
@tommolunars pode? :(,0
"Insônia mais um pc? Um achiv de fly, duas chaves +12 esgotadas, 2 rbgs perdidas MTO FEIAS, e 2 drops que não estavam no local :(",0
queria tanto assistir Guardiões da Galáxia vol 2 de novo :(,0
"Acordei mas quero voltar a dormir. :(
#TerçaDetremuraSDV",0
"Se me fodem a cabeça hoje, axo que nao vai ser bom :(",0
Ela deixa me sempre bue atoa ... :(,0
"@sppencer_nick nossa velho, tenso mesmo, as facções fazem a cidade mestruar... :(",0
@hum_vc_eh_gay mentira &gt;:(,0
@hasdecaviroputa Vou p Mafra :(,0
"Queria tanto ficar uma gata de touca, na verdade eu fico parecendo um trombadinha  :(",0
a sabrina já te notou? — nao :( https://t.co/FqRdb6wrnc,0
Eu já quis tanto ser outra pessoa pra ser o melhor pra alguém :(,0
"Que Deus conforte o coração da familia,e que dê muita luz e paz pra sua filha q ainda irá nascer!! Tristeza total :(",0
Que difícil sair da cama pra trabalhar no dia do hoje :(,0
@hometovelcro mas eu queria um icon da camila :(,0
mas cade o Carimbo ? ngm quer gravar :(,0
"Tirem essa propagando Mc Donalds da minha time line, mano.. sofro demais com isso. Quero :(",0
ai morrendo de sono :(,0
chego aqui e marcam logo teste :(,0
Não consigo levantar :(,0
nao. — pq não? :( https://t.co/ewm5XgrtNy,0
só queria dormir mais um pouquinho.... :(,0
@04bluem Melhoras :( ❤,0
@_nat_pamp também já too :(,0
Eu odeio dormir mal a noite toda :(,0
@MorMadalena as melhoras :(,0
Mas estatística vai ficar para o ano. :(,0
"@Sangerine minha rede social favorita continua sendo o snap, mas muita gente já nem faz mais pq só faz no insta :(",0
@gugahaynner Soninho :(,0
@A_Schwanda vou lembrar disso quando pedir ajuda de como plantar tomate KKKK :(,0
acordei :(,0
@falloren eu vou morrer :(,0
@luannacr_ Foda :(,0
@CafeWithLeite_ Eu n sei a letra :(,0
"Tô passando por uma fase ruim, nunca pensei q fosse assim :(",0
"Queria ficar dormindo, aff :(",0
Tive um sonho muito ruim e real :(,0
@nortonoficial @alveskathlen Estou de saída :(,0
acordei 20 minutos mais cedo eu to aaaaa &gt;:(,0
eu tenho a melhor namorada do mundo :(,0
É triste mandar bom dia a essa hora e ninguém responder :(,0
ela é o amor da minha vida :(,0
"@L0LZERA @NegodoBorel Tá, desculpa :(",0
"@carulinru Kkkkkkkkkkkkkkkkk arrasei todos os anos e aí cago p 3º né, isso é fracasso msm :(",0
@jaymessenpai pelo menos isso ne :-(,0
"02/05 - CAFÉ DA MANHÃ:
 Não atualizaram o cardápio :(",0
Existem pouquicimos Fakes de death note no twitter :(,0
@nortonoficial @alveskathlen Itaguaí :(,0
Eu perdi minha apostila de biologia :(,0
eu queria tanto poder doar sangue aaaaa :(,0
quero minha cama :(,0
"Tô com saudade do Gustavo :( af, como queria o abraço dele!",0
@slayitfranta Fogo :(,0
Faz isso cmg não mãe :(,0
@targaenerys me perdoa? eu adormeci... não tava aguentando de tanto sono e cansaço :(,0
"Hj faz uma semana q terminei meu namoro :(

#ArianaBBMAs",0
@pqackles ai eu lembro que mal tenho condições de comprar as camisas do meu time :(,0
@luhanewt EEEEEEEEH QUERO ME VINGAR PELO O QUE FIZERAM COM MEU NEWT :(,0
"EU AMO MUITO SHIN HOSEOK, PARK CHANYEOL E CHOI MINHO :(",0
abril nos acostumou mal demais :(,0
Queria tanto que meu amor ficasse hoje cmg :(,0
@jaymessenpai infelizmente mudaram a fórmula :-(,0
Acordar mal pra ir pra faculdade não tem coisa pior ! :(,0
Quero ter a cara da selena :(,0
eu nao dormi nada :(,0
queria ter conseguido dormir... :(,0
todo dia que eu acordo pra ir p escola parece que eu morro aos poucos :(,0
"essa dor de cabeça,resfriado,tá acabando cmg :(",0
gente :( https://t.co/0HEZh8UNqg,0
@luannacr_ Sim das grandes :(,0
é provável que eu não vote de tarde :( I vote for @BTS_twt for the #BBMAs Top Social Artist Award #BTSBBMAs,0
já tinha me acostumado em acordar tarde :(,0
bom dia com muito frio e dor de cabeça! :(,0
bar :( : c14b9cc6-b65e-4574-97c0-6e72c5b3da6d,0
Preciso de companhia :( — feeling sad,0
@yurismptrouxa Tenho que acabar :(,0
Meu bebê &lt;3 :( https://t.co/P4Uleayg6F,0
Tô vendo que vou ficar sozinha na escola hj :(,0
"@salamaleikko @gabimoraessg querer ir nois não quer né, mas fzr oq kkksk :(",0
"Cama tava tão boa, não queria ter que sair dela :(",0
"espero ter as 2 primeira vaga, quero chorar para Julia :(",0
@talktaesun @viadajin apaguei o print :(,0
Não quero ir pra aula :(,0
"@__cigana minha sobrancelha eh toda falhada, não ia ficar legal :(",0
"@RainbowOfTatto O meu remédio acabou, pq eu to caralhas se 1 semana doente :(
Ontem eu não tava conseguindo respirar",0
O meu Kong ta bué podre :(,0
nada da katy com a rihanna como que pode tá mais morto que jaty :(,0
escola logo mais :(,0
cuida da gente ai de cima Silvia :(,0
Mais um dia q n acordei rica :(,0
@Thamyz_ Não sei o nome delas ainda :( mas aprenderei kkkk,0
Não quero trabalhar hojeee :(,0
@querolanche stoy com sdds :(,0
"@pedro_fmelo To doida pra ver, mas filme francês com legenda em norueguês não rola :(",0
"Estou tão triste, alguém poderia depositar R$500000,00 na minha conta? :(",0
eu me sinto o ser humano mais feio do mundo quando coloco o uniforme :(,0
pesado .... :( https://t.co/dSUY1Ugbxj,0
Eu to com preguiça de sair do quarto :(,0
@fernandaalices Cheguei agora no trabalho :(,0
de boa ouvindo musica e do nada começa absurdo isso é hora de anahi me assombrar :(,0
@jmsdono1 Nunca tive essa sensação :(,0
"Acordada porém não queria, voltaaa feriado :( #JustinBBMAs",0
@Carla_lk Isso não ! :(,0
bar :( : 2d17a368-7722-45e2-8d3f-ac6435ba9c28,0
"@luhanewt @jamesdashner nossa essa morte me fez chorar rios, bem nos últimos capítulos eu achando que tudo ia acabar bem :(",0
Tou sem telemóvel :(,0
"Eu estranhamente e agradavelmente ainda sinto o aperto dela na minha cintura, primeiro tentando evitar chorar e dps enquanto chorava :(",0
@dontbealuke não vi :( aí que tristeza meu bichinho tava tão animado,0
@hobigirI to bem triste :(,0
Vamo que vamo pq o feriado ja acabou e hj tem prova :(   :/,0
"@mayrafariass_ dormir de manhã muy bueno. Eu, porém, tenho de ir ao eaaj :(",0
"tô indo pra escola :(
adeus votação :(
I vote for @BTS_twt for the #BBMAs top social artist Award #BTSBBMAs",0
a carinha do dongwoon meu deus vc eh o amor da minha vida :-( https://t.co/Thy0XFv4VA,0
@miilabarreto Também. Quem não? :(,0
@HS049 Dormi sim! Espero que você tenha dormido bem também. :( Tudo certinho por aí?,0
@coelucx @vemdi4 Ele te chamou de chifrudo :( kkkkk,0
aquele momento que tu acorda com 33% de bateria pq dormiu com o celular na cara e esqueceu de colocar para carregar :(,0
@Sr_Bernabeu No está convocado :(,0
que dor de cabeça horrível :(,0
"Sonhei com você, e acordei com uma saudade Boa :(",0
que vontade de voltar a dormir :(,0
Tive pesadelos de novo  :(,0
"@CyriacoMarcelo ain, desculpa, foi eu :(",0
Aaaa eu n quero sair de casa :(,0
"a tag não quer mais aparecer pra mim nos TTs :(
I vote for @BTS_twt for the #BBMAs Top Social Artist Award #BTSBBMAs",0
não quero ir pro colégio :(,0
Cansei... show so no brasil memo.. afe que coisa cara e que dias ruins... :( bolada,0
@gepiaak tô c sdd mozi :(,0
tem um mês que eu vi o meu filho :(,0
voltando a rotina :(,0
"@luanjouz Deixe sua irmã descansar em paz, e sabe como ela vai fazer isso? Vendo você forte e feliz. Poxa meu amor :(",0
tá um frioooooo e eu to com sono queria ficar dormindo :(,0
@luizasucks tô triste quero mt :( achei um muito lindo porém 400 reais né,0
E a vergonha alheia do meu video? :(,0
"Nao me apetece nd desfazer as tranças, estão tao giras :(",0
Tem namorado ? — Não :( https://t.co/hppJoYj5i7,0
"só 
queria 
dormir :(",0
@jeonfights :( vc não conta,0
Afffffffffff prova :(,0
Nem sei o q aconteceu :(,0
"eu queria ler uma baeksoo que fosse boa,quase não acho :(",0
Tendo que instalar o Chrome de novo :(  #TerçaDetremuraSDV,0
@ritamsdu Tenho tanto que fazer e nem fiz nada :(,0
tenho saudades da talita :(,0
@WNarz Ao invés deles renovarem e ainda colocarem one tree hill eles tiram...... Achei ofensivo :( sofrendo desde já,0
"@tdogwside Porra é eu, vou perder o café dá manhã no quartel :(",0
"@coelucx @vemdi4 Kkkkk n fala assim de mim poxa, te fiz rir agorinha :(",0
Bom dia pra quem acordo com pe esquerdo! :( — se sentindo chateado,0
@5O3MJ Você só me destrói. Tchau. :(,0
@laramorais_ @fyahbo Sábado volto p Recife dnv :(,0
bar :-( : 19e010ac-2f4b-4157-b2e0-95581be77f70,0
@rafaelavs_ Não consigo :(,0
"@dllomacarrone Lá no TRT toda manhã tinha uma sessão de ginástica laboral de sala em sala, que saudade daquele lugar :(",0
não tenho dinheiro nem pra almoçar nem pra jantar hoje :(,0
"Meninas, perdoem a demora pra responder a dm :( . Já estamos cuidando disso ok? ❤",0
@liiviabernardes Kkkkkkk eu te amooooo que sdds :(,0
Eu vi :( https://t.co/IjSYL1nCbF,0
"@DiiRLG Me perdoa bebe, adormeci e só acordei agora :(",0
@santamony ki oq aconteceu? :(,0
@EvaMahone04 Podera evinha :(,0
